,country,unmatched_forecast,forecast_freq,unmatched_sit,sit_freq
575,,,,Tarlit (1938N/0052E),2.0
576,,,,4–12,2.0
577,,,,Wadi Tinkar (1928N/0024W),2.0
578,,,,1609N/,2.0
579,,,,Adrar des Iforas near Tadjilit (1930N/0237E),2.0
580,,,,Sikasso (1118N/0538W),2.0
581,,,,Adrar Namel,2.0
582,,,,Menaka (1554N/0218E),2.0
583,,,,El Blod (1832N/0210W),2.0
584,,,,Erherrher,2.0
585,,,,Wadi Tinkar (1927N/0026W),2.0
586,,,,Aguelhok (1929N/0052E),2.0
587,,,,Burkina Faso,2.0
588,,,,Tagmart,2.0
589,,,,Timetrine (1927N/0026W),2.0
590,,,,Araouane (1853N/0331W),2.0
591,,,,Terchichout (1922N/0010W),2.0
592,,,,Abser (2015N/0039E),2.0
593,,,,Tinkar,2.0
594,,,,Band,2.0
595,,,,Amchach (2020N/0047E),2.0
596,,,,Aslar (1852N/0016E),2.0
597,,,,Algeria,2.0
598,,,,the Timetrine near Inabag,2.0
599,,,,Adrar des Iforas between Kidal (1827N/0125E) and Tessalit,2.0
600,,,,Tadhak,2.0
601,,,,Adrar des Iforas between Aguelhoc (1927N/0052E) and Ti-n,2.0
602,,,,Nmadaden (1850N/0045E),2.0
603,,,,Gao (1619N/0009W),2.0
604,,,,Tombouctou (1649N/0259W) as,2.0
605,,,,Adrar des Iforas near Tessalit (2011N/0102E),2.0
606,,,,Boureissa Basin,2.0
607,,,,the Tilemsi Valley near Tessalit,2.0
608,,,,Timetrine near Ti-n,2.0
609,,,,south near Aguelhoc,2.0
610,,,,Tin Essako,2.0
611,,,,Asler,2.0
612,,,,Swarms,2.0
613,,,,transien,2.0
614,,,,Tahaka (1612N/0025W),2.0
615,,,,Tilemsi Valley as,2.0
616,,,,0128E,2.0
617,,,,Taouloust (1920N/0040E),2.0
618,,,,Tamesna Plains,2.0
619,,,,Ifirdjane (2030N/0013W),2.0
620,,,,Tirikfen (2042N/0002W),2.0
621,,,,Timetrine near Tadhak (2032N/0005W),2.0
622,,,,northeast,2.0
623,,,,W. Igharghar (1944N/0037E),2.0
624,,,,Anacridium sp,2.0
625,,,,Afazo (1813N/0234E),2.0
626,,,,south of the Mauritanian border near Kayes (1426N/1128W),2.0
627,,,,Bolrech (2047N/0001E),2.0
628,,,,Koufe (1856N/0025E),2.0
629,,,,Essakane (1646N/0338W),2.0
630,,,,0112E,2.0
631,,,,Abser (2015N/0033E),2.0
632,,,,African Migratory Locusts,2.0
633,,,,W. Touloust,2.0
634,,,,Segou (1326N/0616W),2.0
635,,,,Tamesna near Menaka (1554N/0218E),2.0
636,,,,Tin Aouanene,2.0
637,,,,Amastaouas (1720N/0152E),2.0
638,NIGER,Tamesna,78.0,Arlit (1843N/0721E),53.0
639,NIGER,Air Mountains,72.0,Agadez (1700N/0756E),49.0
640,NIGER,Tahoua,21.0,Abangharit (1754N/0559E),48.0
641,NIGER,Air,17.0,Tamesna,45.0
642,NIGER,Tanout,14.0,Abangharit,43.0
643,NIGER,Tamesna Plains,12.0,Tamesna Plains,41.0
644,NIGER,Algeria,9.0,Air Mountains,32.0
645,NIGER,Aïr,6.0,Timia (1809N/0846E),30.0
646,NIGER,Sahel,6.0,Agadez,27.0
647,NIGER,Tamesna as,5.0,Tassara (1650N/0550E),24.0
648,NIGER,Air as,4.0,Agadez (1658N/0759E),22.0
649,NIGER,north,4.0,Air,19.0
650,NIGER,Tillaberi,4.0,Gall (1651N/0701E),18.0
651,NIGER,Termit,3.0,Filingué (1421N/0319E),18.0
652,NIGER,Morocco,3.0,Tanout (1505N/0850E),17.0
653,NIGER,Arlit,3.0,Iferouane (1905N/0824E),16.0
654,NIGER,Agadez,3.0,Zinder (1346N/0858E),15.0
655,NIGER,mst,3.0,Algerian border,15.0
656,NIGER,northwest,2.0,Arlit,14.0
657,NIGER,Air Mountains as,2.0,south,14.0
658,NIGER,Abangharit,2.0,Diffa (1318N/1236E),13.0
659,NIGER,south,2.0,Tazerzait Plateau (1832N/0449E),13.0
660,NIGER,Filingué,2.0,Tahoua (1457N/0519E),13.0
661,NIGER,bymid,2.0,md,12.0
662,NIGER,Tadress,2.0,Tanout (1458N/0852E),12.0
663,NIGER,Iferouane,2.0,bush,11.0
664,NIGER,Tanout as,2.0,Tillaberi (1428N/0127E),11.0
665,NIGER,northeast,2.0,north,10.0
666,NIGER,north as,2.0,Malian border,9.0
667,NIGER,Mali,2.0,Ténéré Desert,9.0
668,NIGER,Burkina Faso,1.0,Chad border,8.0
669,NIGER,Ténéré Desert,1.0,Talak,8.0
670,NIGER,Tadres as,1.0,Aïr,8.0
671,NIGER,Djado Plateau,1.0,south-,8.0
672,NIGER,Ténéré,1.0,Fachi (1806N/1134E),7.0
673,NIGER,locust,1.0,rst,7.0
674,NIGER,south-,1.0,Agad,6.0
675,NIGER,Tazerzait Plateau,1.0,west,6.0
676,NIGER,inmid,1.0,Ngourti (1519N/1312E),6.0
677,NIGER,Tillabery,1.0,mst,6.0
678,NIGER,md,1.0,Termit Massif (1600N/1120E),5.0
679,NIGER,aboutmid,1.0,Tafidet,5.0
680,NIGER,east inmid,1.0,Tanout,5.0
681,NIGER,Northwest Africa,1.0,northeast of Arlit near Agaliouk (1846N/0732E),4.0
682,NIGER,west,1.0,Talak Plains,4.0
683,NIGER,Mauritania,1.0,Gouré (1359N/1015E),4.0
684,NIGER,-west,1.0,Sahel,4.0
685,NIGER,Ngourti,1.0,ez (1700N/0756E),4.0
686,NIGER,Termit Massif,1.0,Niamey,4.0
687,NIGER,Locust,1.0,ﬁ rst,4.0
688,NIGER,east,1.0,east,4.0
689,NIGER,Taker,1.0,Tazerzait Plateau,4.0
690,,,,Irhazer,4.0
691,,,,northwest,4.0
692,,,,Tillaberi,4.0
693,,,,Mali border,4.0
694,,,,Bilma (1846N/1304E),4.0
695,,,,hoppers,4.0
696,,,,Termit,4.0
697,,,,instar,4.0
698,,,,Tassara,4.0
699,,,,Tadress,3.0
700,,,,Anes Baraka (1831N/0552E),3.0
701,,,,Filingué,3.0
702,,,,Agaliouk (1846N/0731E),3.0
703,,,,Tezerzait,3.0
704,,,,1845N/ 0725E,3.0
705,,,,Madaouela (1840N/0736E),2.0
706,,,,the Tadress near Agadez (1700N/0756E),2.0
707,,,,Tagora,2.0
708,,,,Solitarious,2.0
709,,,,wadi Tafidet,2.0
710,,,,W. Baouet (1805N/0914E),2.0
711,,,,Iguidi,2.0
712,,,,east of the Air Mountains near Arishima (1930N/1030E),2.0
713,,,,Iferouane,2.0
714,,,,Metarhizium,2.0
715,,,,Oued Tagora (1758N/0909E),2.0
716,,,,Algerian and Malian borders,2.0
717,,,,Fachi,2.0
718,,,,Tadreck,2.0
719,,,,Imouraren (1812N/0718E),2.0
720,,,,Issaouane (1901N/0924E),2.0
721,,,,Abangharit (1653N/0603E),2.0
722,,,,i,2.0
723,,,,second instar dominant,2.0
724,,,,Termit (1602N/1112E),2.0
725,,,,Wadi Anou Mekkerene (1806N/0736E),2.0
726,,,,Tchibalaghlague (1730N/0917E),2.0
727,,,,Tamesna Plains between Tahoua (1457N/0519E) and Agadez (1700N/0756E) as,2.0
728,,,,Chad,2.0
729,,,,Air near Timia (1809N/0846E),2.0
730,,,,ﬁ,2.0
731,,,,Azaouak Valley,2.0
732,,,,sq,2.0
733,,,,Benin border,2.0
734,,,,Algerian and Malian border,2.0
735,,,,Tamesna between Arlit (1843N/0721E) and Tassara (1650N/0550E),2.0
736,,,,Tadrek (1801N/0615E),2.0
737,,,,Timia,2.0
738,,,,the Tenere Desert near Fachi,2.0
739,,,,Tamesna between Tassara (1650N/0550E) and Arlit (1843N/0721E),2.0
740,,,,Tamensa,2.0
741,,,,Air Mountains between Iferouane (1905N/0824E) and Timia (1809N/0846E) as,2.0
742,,,,Abangharit (1757N/0603E),2.0
743,,,,W. Anou-n-Aguerouf,2.0
744,,,,third instar,2.0
745,,,,Agar,2.0
746,,,,Bilma,2.0
747,,,,northwest Tamesna near Anes Baraka (1815N/0548E),2.0
748,,,,Iguidi (1750N/0558E),2.0
749,,,,Burkina Faso border,2.0
750,,,,Tabelot (1736N/0856E),2.0
751,,,,Iko,2.0
752,,,,mny,2.0
753,,,,Tadrek Valley (1805N/0635E),2.0
754,,,,Abdelajouad (1757N/0711E),2.0
755,,,,southwest of Termit Massif near Talras (1630N/1013E),2.0
756,,,,Arakaou (1858N/0940E),2.0
757,,,,Locust,2.0
758,,,,sq mtre,2.0
759,,,,Tillabery (1413N/0126E),2.0
760,,,,Air Mountains as,2.0
761,,,,sq mwere,2.0
762,,,,sq m,2.0
763,,,,Talak Plains (1826N/0746E),2.0
764,,,,southeast near Nguigmi (1415N/1307E),2.0
765,,,,Inmid,2.0
766,,,,Tasker (1507N/104140E),2.0
767,,,,Takolokouzet,2.0
768,,,,Termit Massif,2.0
769,,,,Lake Chad,2.0
770,,,,Abalak (1522N/0621E),2.0
771,,,,south of the Algerian border near Tidounane (2021N/0848E),2.0
772,,,,Tamesna between Agadez (1700N/0756E) and Arlit (1843N/0721E),2.0
773,,,,Aïr near Assode (1825N/0838E),2.0
774,,,,Diffa (1319N/1236E),2.0
775,,,,mny wadis,2.0
776,,,,Air near Iferouane (1905N/0824E),2.0
777,,,,l’Irhazer,2.0
778,,,,Aagar (1758N/0850E),2.0
779,,,,Assamaka (1920N/0546E),2.0
780,,,,Tagart (1818N/0556E),2.0
781,,,,Mountains,2.0
782,,,,Inbakaten (1659N/0754E),2.0
783,,,,Termit Massif (1602N/1120E),2.0
784,,,,Air Mountains near Timia (1809N/0846E),2.0
785,,,,the Tamesna Plains near Tassara (1650N/0550E),2.0
786,,,,Iferouane (1905N/0824E) as,2.0
787,,,,-Abangharit,2.0
788,,,,In Abangharit (1754N/0559E),2.0
789,,,,Sahara,2.0
790,,,,southeast Air Mountains,2.0
791,,,,Air Mountains near Iferouane (1904N/0825E),2.0
792,,,,Abangharit (1801N/0602E),2.0
793,,,,Zinder near Tanout (1505N/0850E),2.0
794,,,,Tassara (1651N/0542E),2.0
795,,,,Oued Zilalet,2.0
796,,,,Air Mountains between Arlit (1843N/0721E) and Timia (1809N/0846E),2.0
797,,,,sq mElsewhere,2.0
798,,,,Diffa (1320N/1237E),2.0
799,,,,m2,2.0
800,,,,Adrar Madet,2.0
801,,,,Azangara (1705N/0854E),2.0
802,,,,Tamesna Plains between Tassara (1650N/0550E) and Tazerzait Plateau (1832N/0449E),2.0
803,,,,Iferouane (1904N/0823E),2.0
804,,,,Afer (1746N/0548E),2.0
805,,,,Abanrherit,2.0
806,,,,Assode (1826N/0828E),2.0
807,,,,0804E,2.0
808,,,,central Aïr,2.0
809,,,,of the Ténéré near Adrar Madet (1843N/1022E),2.0
810,,,,Alleleka (1823N/0959E),2.0
811,,,,Wadi Tassos (1941N/0815E),2.0
812,,,,Tahoua,2.0
813,,,,Gall,2.0
814,,,,Southern Circuit,2.0
815,,,,Ag,2.0
816,,,,Ontololog (1738N/0545E),2.0
817,,,,Irhazer Plains,2.0
818,,,,Gaya (1152N/0328E),2.0
819,,,,Tim Merghsoï,2.0
820,,,,Areschima,2.0
821,,,,Zinkad (1807N/0546E),2.0
822,,,,Aghlan Niklen (1828N/0540E),2.0
823,,,,0944E,2.0
824,,,,Tadek (1914N/0826E),2.0
825,,,,north of Tahoua (1457N/0519E) near Adehan,2.0
826,,,,Aouguessess,2.0
827,,,,African Migratory Locusts,2.0
828,,,,Sud (1801N/0958E),2.0
829,,,,Timia (1809N/0846E) as,2.0
830,,,,Tamesna between Tahoua (1457N/0519E) and Tassara (1650N/0550E),2.0
831,,,,adez (1700N/0756E),2.0
832,,,,Djado Plateau,2.0
833,,,,Tenere Desert,2.0
834,,,,Sahel between Tanout (1505N/0850E) and Zinder (1346N/0858E),2.0
835,,,,0604E,2.0
836,,,,the Tamesna near Tassara (1650N/0550E),2.0
837,,,,the Tenere Desert near Bilma (1846N/1304E),2.0
838,,,,Dakoro (1430N/0645E),2.0
839,,,,Tahoua near Agabar Gabar (1600N/0700E),2.0
840,,,,Bymid,2.0
841,,,,Arlit (1845N/0725E),2.0
842,,,,Agadez (1700N/0756E) between Tassara (1650N/0550E) and Arlit (1843N/0721E),2.0
843,,,,Tegguidda (1726N/0637E),2.0
844,,,,mtre,2.0
845,,,,Tamesna near Tassara (1650N/0550E),2.0
846,,,,Arbre du Ténéré (1745N/1004E),2.0
847,,,,Tasker (1507N/1041E) as,2.0
848,,,,Arlit (1845N/0720E),2.0
849,,,,Arlit (1844N/0722E),2.0
850,,,,Filingue (1420N/0319E),2.0
851,,,,Zinder,2.0
852,,,,Inzinkad,2.0
853,,,,Tadress (1541N/0740E),2.0
854,,,,Sahel between Abalak (1522N/0621E) and Tanout (1505N/0850E),2.0
855,,,,wadis,2.0
856,,,,Abangharit (1754N/0559E) as,2.0
857,,,,Air near Agadez (1700N/0756E),2.0
858,,,,Libya,2.0
859,,,,Ighazer Valley,2.0
860,,,,the Air near Tchigzerine (1858N/0927E),2.0
861,,,,1754N,2.0
862,,,,Massif (1830N/0930E),2.0
863,,,,Dirkou (1859N/1253E),2.0
864,,,,Tadres,2.0
865,,,,Afer (1748N/0541E),2.0
866,,,,ez (1658N/0759E),2.0
867,,,,Maradi (1329N/0710E),2.0
868,,,,Ténéré near Fachi (1806N/1134E),2.0
869,,,,Air on13,2.0
870,,,,Northwest Africa,1.0
871,CHAD,Biltine,37.0,Fada (1714N/2132E),59.0
872,CHAD,Batha,26.0,Arada (1501N/2040E),39.0
873,CHAD,Kanem,25.0,Kanem,32.0
874,CHAD,Ennedi,20.0,Kalait (1550N/2054E),31.0
875,CHAD,BET,18.0,Fada,27.0
876,CHAD,Fada,17.0,Batha,26.0
877,CHAD,northeast,13.0,Salal (1448N/1712E),19.0
878,CHAD,Tibesti,11.0,Mao (1406N/1511E),14.0
879,CHAD,Ouaddai,5.0,BET,13.0
880,CHAD,Sudan,5.0,Abeche (1349N/2049E),13.0
881,CHAD,northeast between Abeche and Fada,5.0,Kalait,11.0
882,CHAD,Abeche,5.0,Beurkia (1523N/1800E),10.0
883,CHAD,Biltine as,4.0,Wadi Fira,9.0
884,CHAD,Sahel,4.0,Biltine,9.0
885,CHAD,northeast as,2.0,Kanem near Salal (1448N/1712E),9.0
886,CHAD,Bilthine,2.0,Djombo (1357N/1926E),8.0
887,CHAD,Erdi,2.0,Nokou (1435N/1446E),6.0
888,CHAD,B.E.T.,2.0,Lac,6.0
889,CHAD,east,2.0,Haraz,6.0
890,CHAD,Locust,2.0,Moussoro (1338N/1629E),6.0
891,CHAD,Mourdi Depression,1.0,Djedaa (1331N/1834E),4.0
892,CHAD,Ennedi as,1.0,northwest,4.0
893,CHAD,north,1.0,south,4.0
894,CHAD,Libya,1.0,Lake Chad,4.0
895,CHAD,Kalait,1.0,Faya (1756N/1907E),4.0
896,CHAD,ITCZ,1.0,Salal,4.0
897,CHAD,Lac Chad,1.0,Sudan border,4.0
898,CHAD,Air Mountains,1.0,southwest,4.0
899,CHAD,Ennedi Hills,1.0,Mourdi Depression,4.0
900,CHAD,Niger,1.0,BET near Fada (1714N/2132E),4.0
901,,,,Egg,3.0
902,,,,northeast,3.0
903,,,,Sudanese border between Goz Beida (1242N/2125E) and Iriba (1507N/2215E),3.0
904,,,,Iriba (1507N/2215E),3.0
905,,,,northeast Kanem near Salal (1448N/1712E),3.0
906,,,,Ennedi between Kalait (1550N/2054E) and Fada (1714N/2132E),3.0
907,,,,southeast,2.0
908,,,,north between Kalait (1550N/2054E) and Fada (1714N/2132E),2.0
909,,,,Biltine near Guereda (1431N/2205E),2.0
910,,,,of Ouaddai near Kalait (1550N/2054E),2.0
911,,,,northeast between Salal (1448N/1712E) and Fada (1714N/2132E),2.0
912,,,,Batha near Haraz,2.0
913,,,,Gouro (1932N/1933E),2.0
914,,,,north as Gouro (1932N/1933E),2.0
915,,,,Adre (1328N/2212E),2.0
916,,,,Bol (1327N/1440E),2.0
917,,,,Faya (1756N/1906E),2.0
918,,,,Biltine (1430N/2053E),2.0
919,,,,Sahel between Mao and Fada,2.0
920,,,,Kanem between Mao (1406N/1511E) and Salal (1448N/1712E),2.0
921,,,,west of Fada near Faya (1756N/1907E),2.0
922,,,,Lake,2.0
923,,,,Batha between Ati (1311N/1820E) and Beurkia (1523N/1800E),2.0
924,,,,Batha between Salal (1448N/1712E) and Djedaa (1331N/1834E),2.0
925,,,,Hadjer-Lamis,2.0
926,,,,Sahel between Fada and Mao (1406N/1511E),2.0
927,,,,Bilthine,2.0
928,,,,Arada,2.0
929,,,,Sudanese border,2.0
930,,,,Goz Beida (1242N/2125E),2.0
931,,,,Mayo-Kebbi,2.0
932,,,,Hatchlings,2.0
933,,,,Ennedi,2.0
934,,,,Ati,2.0
935,,,,Biltine near Arada (1501N/2040E),2.0
936,,,,Sahel,2.0
937,,,,ﬁ,2.0
938,,,,Kanem between Salal (1448N/1712E) and Beurkia (1523N/1800E),2.0
939,,,,Ennedi-Tibesti,2.0
940,,,,D,2.0
941,,,,northeast of Beurkia near Kouba Oulanga (1545N/1818E),2.0
942,,,,Borkou,2.0
943,,,,N’Djamena (1206N/1504E),2.0
944,,,,clariﬁ,2.0
945,,,,south near Kalait (1550N/2054E) as,2.0
946,,,,Ouaddai near Goz Beida (1242N/2125E),2.0
947,,,,Ennedi between Arada (1501N/2040E) and Iriba (1507N/2215E),2.0
948,,,,Dissé (1343N/2206E) near Adre (1328N/2212E),2.0
949,,,,Batha near Ati (1311N/1820E),2.0
950,,,,south near Abeche (1349N/2049E),2.0
951,,,,west,2.0
952,,,,Southern Circuit,2.0
953,,,,Kanem near Nokou (1435N/1446E),2.0
954,,,,Lac Chad between Mao (1406N/1511E) and Nokou (1435N/1446E),2.0
955,,,,Du,2.0
956,,,,Mahana (1339N/1524E),2.0
957,,,,Wadi Edié (1648N/2143E),2.0
958,,,,west near Arada (1501N/2040E),2.0
959,,,,Chari-Baguirmi,2.0
960,,,,Migratory Locusts,2.0
961,,,,Batha near Salal (1448N/1712E),2.0
962,,,,east,2.0
963,,,,Biltine near Abeche (1349N/2049E),2.0
964,,,,northeast Kanem,2.0
965,,,,Iriba,2.0
966,,,,Lac Chad,2.0
967,,,,Desert Locusts,2.0
968,,,,Adré (1326N/2214E),2.0
969,,,,north as Kalait (1550N/2054E),2.0
970,,,,Lac Tchad,2.0
971,,,,northeast Kanem near Beurkia (1523N/1800E),2.0
972,,,,Ennedi near Kalait (1550N/2054E),2.0
973,,,,Guera,2.0
974,,,,Abeche,2.0
975,,,,Bahr El Ghazal,2.0
976,,,,Biltine between Arada (1501N/2040E) and Kalait (1550N/2054E),2.0
977,BURKINA FASO,north,4.0,Malian border,4.0
978,BURKINA FASO,ITCZ,3.0,Mali,4.0
979,BURKINA FASO,Desert Locust,1.0,Djibo (1409N/0138W),3.0
980,BURKINA FASO,ATLANTIC OCEANThe,1.0,Dori (1403N/0002W),3.0
981,BURKINA FASO,Western Sahara,1.0,Orodara (1059N/0455W),2.0
982,BURKINA FASO,ATLANTIC,1.0,Sikasso,2.0
983,BURKINA FASO,Bulletin No,1.0,Ouagadougou,2.0
984,BURKINA FASO,Sahara,1.0,Niger,2.0
985,BURKINA FASO,Convergence Zone,1.0,Seno,2.0
986,BURKINA FASO,east inmid,1.0,m2,2.0
987,,,,Kossi,2.0
988,,,,Deou (1436N/0043W),2.0
989,,,,Southern Circuit,2.0
990,,,,Oudalan,2.0
991,,,,Bani (1343N/0012W),2.0
992,,,,Cote dʼIvoire,2.0
993,,,,southwest,2.0
994,,,,Guinea,2.0
995,,,,Sourou,2.0
996,CAPE VERDE,West Africa,3.0,Santiago,7.0
997,CAPE VERDE,Desert Locust,1.0,Fogo,7.0
998,CAPE VERDE,ATLANTIC OCEANThe,1.0,Maio,6.0
999,CAPE VERDE,Western Sahara,1.0,Boa Vista,6.0
1000,CAPE VERDE,Bulletin No,1.0,Santo Antao,5.0
1001,CAPE VERDE,ATLANTIC,1.0,Fogo Island,4.0
1002,CAPE VERDE,Sahara,1.0,Mauritania,4.0
1003,,,,Sao Nicolau,4.0
1004,,,,Sal,2.0
1005,,,,Sto Antao,2.0
1006,,,,Brava,2.0
1007,,,,Western Sahara,2.0
1008,,,,Bymid,2.0
1009,,,,Africa coast,2.0
1010,,,,Sao Vicente,2.0
1011,,,,Senegal,2.0
1012,,,,San Nicolau,2.0
1013,GAMBIA,Convergence Zone,3.0,Lower River,2.0
1014,GAMBIA,south,1.0,Lower River Divisions,2.0
1015,GAMBIA,Desert Locust,1.0,Central River Division,2.0
1016,GAMBIA,ATLANTIC OCEANThe,1.0,Njama Heluman,2.0
1017,GAMBIA,Western Sahara,1.0,North Bank Division,2.0
1018,GAMBIA,ATLANTIC,1.0,North Bank,2.0
1019,GAMBIA,southeast,1.0,Gambia River,2.0
1020,GAMBIA,east,1.0,Upper,2.0
1021,GAMBIA,Bulletin No,1.0,Senegal River,2.0
1022,GAMBIA,Senegal,1.0,,
1023,GAMBIA,Sahara,1.0,,
1024,GUINEA BISSAU,Convergence Zone,4.0,Farim (1230N/1509W),2.0
1025,GUINEA BISSAU,Desert Locust,1.0,Bijagos,2.0
1026,GUINEA BISSAU,ATLANTIC OCEANThe,1.0,Bafata (1209N/1438W),2.0
1027,GUINEA BISSAU,Western Sahara,1.0,md,2.0
1028,GUINEA BISSAU,ATLANTIC,1.0,m2,2.0
1029,GUINEA BISSAU,east,1.0,Senegal,1.0
1030,GUINEA BISSAU,Bulletin No,1.0,,
1031,GUINEA BISSAU,Sahara,1.0,,
1032,GUINEA BISSAU,Guinea,1.0,,
1033,GUINEA CONAKRY,Bulletin No,1.0,,
1034,GUINEA CONAKRY,Desert Locust,1.0,,
1035,GUINEA CONAKRY,ATLANTIC OCEANThe,1.0,,
1036,GUINEA CONAKRY,Sahara,1.0,,
1037,GUINEA CONAKRY,Western Sahara,1.0,,
1038,GUINEA CONAKRY,ATLANTIC,1.0,,
1039,ALGERIA,Sahara,36.0,Tamanrasset (2250N/0528E),116.0
1040,ALGERIA,south,31.0,Tamanrasset,93.0
1041,ALGERIA,Mali,29.0,Djanet (2434N/0930E),87.0
1042,ALGERIA,Sahel,26.0,Adrar (2753N/0017W),83.0
1043,ALGERIA,Niger,20.0,Illizi (2630N/0825E),78.0
1044,ALGERIA,Tindouf,16.0,Salah (2712N/0229E),77.0
1045,ALGERIA,Hoggar Mountains,16.0,Sahara,67.0
1046,ALGERIA,Illizi,16.0,Tindouf (2741N/0811W),62.0
1047,ALGERIA,Djanet,12.0,Beni Abbes (3011N/0214W),50.0
1048,ALGERIA,Adrar,11.0,Niger border,44.0
1049,ALGERIA,Atlas Mountains,10.0,Guezzam (1937N/0552E),44.0
1050,ALGERIA,Adrar Valley,9.0,south,43.0
1051,ALGERIA,Beni Abbes,9.0,Bechar (3135N/0217W),39.0
1052,ALGERIA,Bechar,7.0,Sahara near Adrar (2753N/0017W),38.0
1053,ALGERIA,Mali border,7.0,Adrar,30.0
1054,ALGERIA,Mauritania,6.0,bush,25.0
1055,ALGERIA,Tamanrasset,6.0,Tindouf,24.0
1056,ALGERIA,movesouth,6.0,Illizi,22.0
1057,ALGERIA,Malian border,6.0,Mali,20.0
1058,ALGERIA,West Africa,5.0,Malian border,19.0
1059,ALGERIA,south of the Atlas Mountains near Bechar,5.0,Hoggar Mountains,18.0
1060,ALGERIA,Salah,4.0,the Malian border near Bir Bou Mokhtar (2120N/0056E),17.0
1061,ALGERIA,Niger border,4.0,Djanet,17.0
1062,ALGERIA,Timiaouine,3.0,Niger,14.0
1063,ALGERIA,North Africa,3.0,Libyan border,13.0
1064,ALGERIA,north,3.0,Central Sahara,13.0
1065,ALGERIA,the Malian border near Bordj Mokhtar,3.0,Salah,13.0
1066,ALGERIA,Sahara as,3.0,rst,12.0
1067,ALGERIA,west,3.0,Reggane (2643N/0010E),12.0
1068,ALGERIA,of the Hoggar Mountains near Illizi,3.0,Sahara near Adrar,12.0
1069,ALGERIA,east,3.0,Ghardaia (3225N/0337E),12.0
1070,ALGERIA,Amenas,3.0,Beni Abbes,12.0
1071,ALGERIA,Moroccan border,3.0,Ahnet,10.0
1072,ALGERIA,Tassili,2.0,north,10.0
1073,ALGERIA,Atlas Mountains between Beni Abbes and Ain Sefra,2.0,Timimoun (2916N/0014E),9.0
1074,ALGERIA,Adrar des Iforas,2.0,Bir Bou Mokhtar (2120N/0056E),9.0
1075,ALGERIA,Ahnet,2.0,A,9.0
1076,ALGERIA,Morocco,2.0,Tindouf (2742N/0810W),9.0
1077,ALGERIA,southeast,2.0,El Oued (3323N/0649E),9.0
1078,ALGERIA,mst,2.0,Moroccan border,9.0
1079,ALGERIA,Libya,2.0,valley,8.0
1080,ALGERIA,Malian border between Bir Bou Mokhtar and Tin Zaouatene,2.0,Tunisia,8.0
1081,ALGERIA,mch,2.0,El Oued,8.0
1082,ALGERIA,Mouydir,2.0,Sahara near Tamanrasset (2250N/0528E),7.0
1083,ALGERIA,Tin Zaouatene,1.0,Mauritanian border,7.0
1084,ALGERIA,Adrar des Iforas as,1.0,Ghardaia,7.0
1085,ALGERIA,Tunisia,1.0,mst,6.0
1086,ALGERIA,Moroccan border between Tindouf and Bechar,1.0,Ouargla,6.0
1087,ALGERIA,Western Sahara,1.0,Mali border,6.0
1088,ALGERIA,south-west,1.0,Laghouat (3349N/0243E),6.0
1089,ALGERIA,Sahara near Adrar,1.0,Salah (2712N/0229E) as,6.0
1090,ALGERIA,Wadi,1.0,Bechar,6.0
1091,ALGERIA,of the Hoggar Mountains near Tamanrasset,1.0,El Bayadh (3341N/0102E),6.0
1092,ALGERIA,Hoggar Mountains as,1.0,Biskra (3448N/0549E),6.0
1093,ALGERIA,Beni Abbes as,1.0,sq m,6.0
1094,ALGERIA,Algerian border,1.0,Ain Sefra (3245N/0035W),6.0
1095,ALGERIA,south as,1.0,Sahara as,6.0
1096,ALGERIA,Guezzam,1.0,Timeiaouine (2026N/0148E),5.0
1097,ALGERIA,mst a,1.0,south-east,5.0
1098,ALGERIA,rst,1.0,Djelfa (3440N/0314E),5.0
1099,ALGERIA,Sahara near Ahnet,1.0,Sahara near Bechar (3135N/0217W),5.0
1100,ALGERIA,Adrar as,1.0,Khenchela,5.0
1101,ALGERIA,of the Hoggar near Tamanrasset,1.0,Atlas Mountains,5.0
1102,ALGERIA,southeast as,1.0,m2,4.0
1103,ALGERIA,Moroccan and Tunisian borders,1.0,ﬁ,4.0
1104,ALGERIA,south near Mali,1.0,hoppers,4.0
1105,ALGERIA,Atlas Mountains between Tindouf and Ghardaia,1.0,mny,4.0
1106,ALGERIA,El Oued,1.0,Morocco,4.0
1107,ALGERIA,Central Sahara,1.0,Bir Bou Mokhtar,4.0
1108,ALGERIA,Algeria,1.0,Tamanrasset (2247N/0531E),4.0
1109,ALGERIA,south between Bordj Bou Mokhtar and Tamanrasset,1.0,Wadi Amded,4.0
1110,ALGERIA,north near Bechar,1.0,Bordj El Haoues,4.0
1111,ALGERIA,Tadmait Plateau,1.0,Tunisian border,4.0
1112,ALGERIA,Hoggar,1.0,ﬁ rst,4.0
1113,ALGERIA,Ouargla,1.0,ca,4.0
1114,ALGERIA,Mediterranean,1.0,Bordj El Haoues (2452N/0826E),4.0
1115,ALGERIA,Locust,1.0,El Bayadh,4.0
1116,ALGERIA,north-west,1.0,Naama,4.0
1117,,,,Hoggar,4.0
1118,,,,west,4.0
1119,,,,the Malian border near Timeiaouine (2026N/0148E),4.0
1120,,,,El Golea (3034N/0252E),4.0
1121,,,,Khenchla (3526N/0706E),4.0
1122,,,,Mali border between Bordj Badji Mokhtar (2119N/0057E) and Timeiaouine (2026N/0148E),4.0
1123,,,,Tin Zaouatene,4.0
1124,,,,0810W,4.0
